store_id,store_name,addr,lat,lon,kakao_star_avg,kakao_review_num,kakao_url,cate_b,cate_c
15479506,카페인이필요해,경기도 용인시 처인구 한터로275번길,37.2578452576121,127.237235976884,0.0,0,https://place.map.kakao.com/607468700,커피점/카페,커피전문점/카페/다방
20680075,토담,경기도 안양시 동안구 관평로305번길,37.4039496266766,126.955580682435,5.0,3,https://place.map.kakao.com/18521688,한식,한식/백반/한정식
20639185,우석농원,경기도 양주시 장흥면 유원지로,37.7099513520869,126.952434995023,5.0,2,https://place.map.kakao.com/12508636,한식,한식/백반/한정식
23076177,이삭토스트,경기도 오산시 오산로,37.1301687183332,127.06742999227,3.0,7,https://place.map.kakao.com/1360239039,패스트푸드,토스트전문
20753125,커피베이,경기도 안양시 동안구 관평로79번길,37.3845009919652,126.964387363024,3.0,1,https://place.map.kakao.com/19856519,커피점/카페,커피전문점/카페/다방
20218385,수영장스넥,경기도 용인시 처인구 양지면 남평로,37.2103829698761,127.293764227792,0.0,0,https://place.map.kakao.com/21462531,한식,한식/백반/한정식
20661250,토마토김밥,경기도 부천시 석천로,37.5033612545156,126.763161550567,2.1,12,https://place.map.kakao.com/16774346,분식,라면김밥분식
23204395,돈이랑장어랑,경기도 파주시 법원읍 술이홀로,37.8565018970194,126.878284231704,0.0,0,https://place.map.kakao.com/1055620496,일식/수산물,민물장어전문
20434717,민들레,경기도 양주시 동일로,37.7648504362735,127.048054709896,3.3,6,https://place.map.kakao.com/13104747,한식,한식/백반/한정식
23283451,너무너무맛있는집,경기도 수원시 팔달구 동말로,37.2786556583355,127.000491446528,3.5,2,https://place.map.kakao.com/16342001,한식,곱창/양구이전문
20226789,한솥도시락,경기도 화성시 향남읍 행정중앙2로,37.1300087906635,126.919146210065,3.8,5,https://place.map.kakao.com/13032265,패스트푸드,도시락전문점
20132791,커피에반하다,경기도 파주시 시민회관길,37.7595262614013,126.778473641623,0.0,0,https://place.map.kakao.com/19326749,커피점/카페,커피전문점/카페/다방
20498853,성우반점,경기도 안성시 일죽면 금일로,37.0924143853752,127.477701150899,2.0,1,https://place.map.kakao.com/21248447,중식,중국음식/중국집
22783229,바하마,경기도 용인시 처인구 포곡읍 에버랜드로,37.2940633153241,127.202120421716,1.0,2,https://place.map.kakao.com/21551229,한식,한식/백반/한정식
20502312,이천삼계탕,경기도 이천시 서희로,37.279779657899,127.442781822762,3.7,3,https://place.map.kakao.com/13087654,한식,부대찌개/섞어찌개
20630164,진미각,경기도 군포시 산본로77번안길,37.3543031613067,126.960964593457,3.8,4,https://place.map.kakao.com/21476173,중식,중국음식/중국집
20226691,우리곱창,경기도 안산시 단원구 와동로,37.3339681941195,126.829035529096,0.0,0,https://place.map.kakao.com/15818909,한식,곱창/양구이전문
23224709,카페로와,경기도 파주시 조리읍 봉천로,37.7438227536823,126.805815547783,0.0,0,https://place.map.kakao.com/24201941,커피점/카페,커피전문점/카페/다방
15532418,다음커피,경기도 수원시 장안구 연무로32번길,37.2947697006575,127.027854843512,0.0,0,https://place.map.kakao.com/564616374,커피점/카페,커피전문점/카페/다방
15503063,국수집,경기도 수원시 장안구 창훈로66번길,37.2980916052922,127.029673170726,3.8,17,https://place.map.kakao.com/423686667,분식,국수/만두/칼국수
28516716,오백년누룽지백숙토평점,경기도 구리시 벌말로,37.5833791521967,127.146530081162,3.8,8,https://place.map.kakao.com/26553128,한식,한식/백반/한정식
20543725,명동빈대떡,경기도 안산시 상록구 예술광장1로,37.3292001469502,126.847242488712,2.0,1,https://place.map.kakao.com/15859644,한식,파전전문
28478137,나주개미집,경기도 하남시 학암로,37.4878615711131,127.162125927118,2.8,4,https://place.map.kakao.com/8226551,한식,갈비/삼겹살
