,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,표준산업분류코드,표준산업분류명,도로명,경도,위도
86740,GS25청천대우,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 세월천로,126.707052221771,37.5126266467626
86768,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 향동로,126.641731175921,37.6235379832777
86782,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 화도면 해안남로,126.377598568072,37.6294815341913
86791,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 월미로260번길,126.597534667105,37.4741197874822
86814,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 구월남로,126.722413481449,37.4521633147339
86961,씨유호텔휴인천공항,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 공항로424번길,126.461321269491,37.440375362878
86975,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 인주대로503번길,126.692742946923,37.4510188750696
87067,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 경인남길102번길,126.66496126755,37.4504830243005
87108,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 효서로229번길,126.721579650441,37.5283094875805
87139,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 비류대로,126.682484338764,37.4243964794812
87140,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 검단로529번길,126.660481746884,37.605065453082
87157,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 경인로,126.688772906062,37.4576695719381
87184,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 원적로,126.695727121355,37.5049785529313
87186,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 컨벤시아대로,126.650147910674,37.3949281435415
87191,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 불은면 강화동로,126.478766793252,37.6975472293165
87244,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 소성로350번길,126.686116228839,37.4363756460068
87317,CU인천휴먼시아점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 만수서로,126.731876949454,37.4619874400127
87336,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 장제로84번길,126.730824638037,37.4928005259622
87459,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 율도로,126.666848006337,37.5135131883578
87646,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 검단로114번안길,126.617596452753,37.5939029415898
87702,주아킹,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 앵고개로847번길,126.725507804386,37.3983234592929
87775,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 두미포로,126.566468540373,37.494209029458
87897,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 주승로96번길,126.681139737585,37.4443664619772
88141,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 석정로497번길,126.691952960595,37.4678234154348
88220,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 하늘별빛로65번길,126.561276014842,37.4901904397926
88221,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 석정로,126.67565365728,37.4670922189791
88262,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 석정로351번길,126.674790610432,37.4698757365274
88263,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 경원대로897번길,126.687344939089,37.4630599144488
88300,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 당미길,126.758084984437,37.5633074814394
88301,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 승학로572번길,126.683530882344,37.5657072481934
88302,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 청라커낼로,126.637207529891,37.5274740633131
88303,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 청라커낼로260번길,126.645711109675,37.5320769858869
88304,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 청라커낼로288번길,126.647425123546,37.5336463830007
88305,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 청라커낼로260번길,126.647029530775,37.5323714151314
88306,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 선원면 연동로,126.484904015746,37.7118887247865
88602,싸군마켓모두병원점,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 논고개로,126.725801859927,37.3996331444108
88800,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 하모니로,126.641942099253,37.3840397314214
88801,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 대정로,126.725692209365,37.4947095202065
88901,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 아암대로,126.638081118535,37.4208116725747
88902,채널씨유,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 벚꽃로,126.683009488205,37.4144098169215
89047,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 북항로32번안길,126.645789892661,37.507065569517
89112,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 크리스탈로74번길,126.638516081458,37.532039298201
89147,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남동대로,126.704819632761,37.4152454737309
89208,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 송도과학로28번길,126.66064688372,37.3824509941457
89224,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 아암대로,126.660545989617,37.3976413926199
89332,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 한나루로526번길,126.669058371125,37.4533404601363
89390,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 구수골로,126.731894444199,37.4321632419101
89488,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 낙섬중로59번길,126.638025837864,37.4537887829237
89635,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 율목로,126.63277745551,37.4713973178674
89650,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 영종대로,126.561325997878,37.4852264486373
89751,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 백운로228번길,126.528700916841,37.507953584362
89752,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 계산로112번길,126.72513316235,37.5362228691314
89888,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 건지로250번길,126.669550748923,37.498893009162
89901,미니스톱,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 북항로32번안길,126.646232934998,37.507584230977
89971,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부평대로165번길,126.719285909936,37.504975051454
89991,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 인하로521번길,126.704966426593,37.4434496007476
89992,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 북항로32번길,126.645234397791,37.5090144163995
90004,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 랜드마크로,126.617995513185,37.413388308056
90018,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 승학로,126.673173395713,37.5408403254985
90063,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 미추홀구 석바위로,126.684195978877,37.460853402575
90067,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 마장로220번길,126.705950666504,37.4978106930682
90071,미니스톱,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 은하수로29번길,126.580892028583,37.4915269669925
90075,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 동구 송림로162번길,126.650623168231,37.4773149930419
90087,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 은하수로,126.579022949909,37.4922973932913
90118,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 오조산로62번길,126.741115641855,37.5358627367584
90154,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 제물량로,126.63726085563,37.4629344101979
90191,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 마장로,126.707709201255,37.4830440380058
90211,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 강화군 양도면 중앙로,126.429208769418,37.6984200183065
90281,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 부일로,126.738617895455,37.4893249191731
90303,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 아트센터대로168번길,126.628951335386,37.4060282869952
90388,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 계양구 경명대로972번길,126.713631630265,37.5431441372778
90410,GS,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 먼우금로264번길,126.680384762731,37.4197867766524
90415,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 옹진군 영흥면 영흥로144번길,126.49679032504,37.2576345706514
90417,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 장승남로,126.739892237109,37.4430612702126
90420,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 도요지로224번길,126.674911098947,37.5558167512576
90450,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 하촌서로,126.729702005863,37.4529086552631
90502,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 남동구 남동대로799번길,126.70717382611,37.4543943285357
90521,세븐일레븐,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 백운로,126.538881811464,37.5043858275231
90574,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 충선로,126.735364130605,37.4951918950228
90588,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 부평구 백범로456번길,126.70128151021,37.4689895386856
90620,GS25,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 제물량로,126.637495707934,37.4624505636398
90629,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 연수구 청학로27번길,126.663229189687,37.4296856134833
90634,이마트,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 서구 대촌로,126.633037026875,37.5966236407116
90646,CU,소매,종합소매점,편의점,G47122,체인화 편의점,인천광역시 중구 홍예문로,126.626724123022,37.4753907362782
